Date,beta0,beta1,beta2,lambda,rmse
2010-12-01,3.961202021498986,-3.1535770186078,-4.218319649959111,1.4999999999999998,0.09613767911987181
2011-01-01,4.352453041020848,-3.690043121518002,-4.945750084255279,1.2999999999999998,0.09398237063337642
2011-02-01,4.4004495499129135,-3.812212479320827,-4.407918760629827,1.2999999999999998,0.09477995867214661
2011-03-01,4.166732372640962,-3.784715470495844,3.2393200865027523,4.899999999999999,0.0784265961591129
2011-04-01,4.086764918581517,-3.503205421436229,3.1817252082425846,4.899999999999999,0.04146417021653075
2011-05-01,4.18370320721098,-3.4239881709812705,3.1215926251101687,4.899999999999999,0.008418688648322032
2011-06-01,4.2261630838456865,-3.3650179158414812,2.1154768133236708,4.899999999999999,0.030910364773970012
2011-07-01,4.456565317569018,-3.2541077556969924,-3.4165051683816454,1.6999999999999997,0.0455997225066836
2011-08-01,4.3813340104598195,-3.1855212120948107,-3.732724081573896,1.6999999999999997,0.03926514720713348
2011-09-01,4.144971411288558,-3.2984266456840823,-4.723689520639294,1.6999999999999997,0.05076401638855575
2011-10-01,3.7938935975404275,-3.340021425267052,-4.047590220124336,1.7999999999999998,0.03224617213110926
2011-11-01,3.9534201138101324,-3.5453593283424496,-3.887137440671178,1.6999999999999997,0.060003586430661095
2011-12-01,4.067576030986317,-3.7156730472519772,-3.9214290381205843,1.5999999999999996,0.07127890782075066
2012-01-01,3.7790454044649273,-3.6208002757840214,-4.685272378098251,1.2999999999999998,0.06565938171027426
2012-02-01,3.8568625474788596,-3.6402054641548904,-5.059775106171889,1.4,0.08258384944338099
2012-03-01,3.8908345988724395,-3.612270570721524,-5.185177903995771,1.4999999999999998,0.08430062291814448
2012-04-01,3.9005904819882318,-3.6763871784770634,-5.277852367685849,1.4999999999999998,0.10257877042041713
2012-05-01,3.845604399008833,-3.601161922722862,-5.397063488581934,1.4999999999999998,0.10919877855359937
2012-06-01,3.478632647880043,-3.2718200336805294,-4.947343960199974,1.5999999999999996,0.08837689244053988
2012-07-01,3.346776177551827,-3.1459355723343956,-4.772634296427951,1.5999999999999996,0.07130262513276646
2012-08-01,3.403229203974367,-3.170596373614167,-5.590518807127771,1.6999999999999997,0.0744050792794364
