Date,rate_unit,beta0,beta1,beta2
2010-06-30,decimal,0.04686023327654282,-0.01319390043464448,0.007811050304137363
2010-07-01,decimal,0.04687432929050622,-0.013218727830337533,0.007944423145783665
2010-07-02,decimal,0.046873307141507954,-0.013232354119777854,0.008020752706653348
2010-07-05,decimal,0.04694986120731366,-0.013284958652842144,0.007868838542065538
2010-07-06,decimal,0.046780550051232155,-0.013116960611422937,0.008292175775850518
2010-07-07,decimal,0.046680088807665526,-0.012999280639652626,0.008493105706556313
2010-07-08,decimal,0.04662567505737269,-0.012935936795169887,0.008587806212441627
2010-07-09,decimal,0.04649509115335735,-0.012750187320720082,0.008801893979392109
2010-07-12,decimal,0.04656129363073366,-0.012852357526731804,0.008668770017005436
2010-07-13,decimal,0.046518306580803276,-0.01280633448070619,0.008758389204304355
2010-07-14,decimal,0.04656246078013045,-0.012871090390198122,0.008676728807011496
2010-07-15,decimal,0.046563471189785474,-0.012878486947766542,0.008687947079828715
2010-07-16,decimal,0.04659310017225183,-0.012931906895263185,0.008655752635242731
2010-07-19,decimal,0.04669028327552334,-0.013007558702608136,0.008447600882697338
2010-07-20,decimal,0.046650255286650046,-0.012928046671211849,0.008486782969143921
2010-07-21,decimal,0.046716420704112506,-0.013015526468243529,0.008352388575124051
2010-07-22,decimal,0.0467430445793605,-0.013050069817612444,0.008274571838890969
2010-07-23,decimal,0.04655817446998131,-0.013019339565732925,0.008839807618433724
2010-07-26,decimal,0.0462725871026246,-0.012938823857813577,0.009729954148257846
2010-07-27,decimal,0.04623914622252028,-0.012851932120446705,0.009757868683121635
2010-07-28,decimal,0.04618511540378963,-0.012728347454545517,0.009834517548875129
2010-07-29,decimal,0.04615753826483243,-0.012667813556329283,0.009848041298499345
2010-08-02,decimal,0.046157169442601995,-0.012650340317261423,0.009820591729860322
2010-08-03,decimal,0.04587126317204586,-0.012320419803129007,0.010385914215481908
2010-08-04,decimal,0.04570608974851465,-0.012101533694977365,0.010657328725806305
2010-08-05,decimal,0.04587671430973679,-0.012327968546269523,0.010290717730833406
2010-08-06,decimal,0.045968755205592134,-0.012443953789218165,0.010125632187603345
2010-08-09,decimal,0.046112583814678136,-0.0126131404871122,0.009880208221293934
2010-08-10,decimal,0.046126806980843586,-0.012639620628426693,0.00987602704359597
2010-08-11,decimal,0.046024834006002845,-0.012525519492261281,0.01010202537266821
2010-08-12,decimal,0.0459652610110928,-0.012463121820224791,0.010221416606894108
2010-08-13,decimal,0.0458973163771709,-0.01238982375897441,0.010357450413560603
2010-08-16,decimal,0.04584100157712791,-0.012307599182308919,0.010425813029748333
2010-08-17,decimal,0.045820019579696364,-0.012299223516741158,0.010474601138816642
2010-08-18,decimal,0.0457687169096061,-0.012219200385829526,0.0105490249715987
2010-08-19,decimal,0.04574112609501244,-0.012178089027118044,0.01058029711069262
2010-08-23,decimal,0.04582031911640541,-0.012308115371420071,0.010475859334533533
2010-08-24,decimal,0.04578539295204478,-0.012235755202207706,0.010503092243431739
2010-08-25,decimal,0.04580729458607432,-0.012184299720219144,0.01037040035096689
2010-08-26,decimal,0.04582842310624436,-0.012165068691497168,0.01026369447727157
2010-08-27,decimal,0.045843452593744075,-0.012157723275236535,0.010192505199959602
2010-08-30,decimal,0.04624167771647714,-0.012525189131729078,0.009104226728887017
2010-08-31,decimal,0.0464051026770931,-0.01264554225412712,0.00868978545139563
2010-09-01,decimal,0.04627284749051242,-0.012493006829920023,0.00910997775496841
2010-09-02,decimal,0.046190454068790326,-0.012406435362932693,0.009319591324866566
